Epoch,train_sat,test_sat,train_accuracy,test_accuracy
0,0.8182588815689087,0.8418391346931458,0.2821041941642761,0.23084871470928192
1,0.8649737238883972,0.8736643195152283,0.19103318452835083,0.1735076904296875
2,0.8773118853569031,0.8762170672416687,0.1679013967514038,0.1693127602338791
3,0.8778495192527771,0.8760319948196411,0.16697421669960022,0.1696247011423111
4,0.8777702450752258,0.876020610332489,0.16711686551570892,0.16967374086380005
5,0.8779557347297668,0.8757777214050293,0.166733980178833,0.17012420296669006
6,0.8779271245002747,0.8750364184379578,0.1666853278875351,0.1714646965265274
7,0.8782007098197937,0.8759946227073669,0.16628016531467438,0.16975760459899902
8,0.878149688243866,0.8757588267326355,0.16636240482330322,0.17021481692790985
9,0.8784506916999817,0.8759976625442505,0.16584564745426178,0.16975516080856323
10,0.8786283731460571,0.87612384557724,0.16553498804569244,0.16957490146160126
11,0.878858208656311,0.8765968680381775,0.1651669293642044,0.16872423887252808
12,0.8790059089660645,0.8767762184143066,0.1649424135684967,0.16841784119606018
13,0.8792336583137512,0.8770678639411926,0.16456575691699982,0.16791661083698273
14,0.8794628977775574,0.8771387338638306,0.16418208181858063,0.16782158613204956
15,0.8796617388725281,0.8776359558105469,0.16389967501163483,0.1669507920742035
16,0.8801862597465515,0.8773862719535828,0.16290615499019623,0.1674545258283615
17,0.8804158568382263,0.8776243329048157,0.1625818908214569,0.16706158220767975
18,0.8806672096252441,0.8777750134468079,0.16222457587718964,0.16685882210731506
19,0.8810741305351257,0.878562867641449,0.16164562106132507,0.1655040830373764
20,0.8815445899963379,0.8788415193557739,0.16089604794979095,0.16508179903030396
21,0.8819537162780762,0.8791669011116028,0.16029514372348785,0.16458505392074585
22,0.8824151158332825,0.8794588446617126,0.15960608422756195,0.1641555279493332
23,0.8828997015953064,0.87983638048172,0.15890471637248993,0.16358524560928345
24,0.883366048336029,0.8798591494560242,0.15820905566215515,0.16363751888275146
25,0.8839671015739441,0.880521297454834,0.1573561728000641,0.1625949889421463
26,0.8844589591026306,0.8810186386108398,0.15671056509017944,0.16184256970882416
27,0.8850194215774536,0.8812867403030396,0.1559164822101593,0.1614864617586136
28,0.8855699896812439,0.8812247514724731,0.15510404109954834,0.16167603433132172
29,0.8862155079841614,0.8820378184318542,0.15423499047756195,0.16041728854179382
30,0.8866605758666992,0.8822383880615234,0.15367133915424347,0.16019099950790405
31,0.8872259259223938,0.8823568224906921,0.15285885334014893,0.16010786592960358
32,0.8877429962158203,0.882807195186615,0.1521771252155304,0.15945929288864136
33,0.8882320523262024,0.8831865191459656,0.1515243500471115,0.15892960131168365
34,0.8887204527854919,0.883477509021759,0.15085135400295258,0.15855784714221954
35,0.889255702495575,0.8837066888809204,0.15007704496383667,0.15828435122966766
36,0.8896946310997009,0.884160041809082,0.1494910717010498,0.15761348605155945
37,0.8901634216308594,0.8844586610794067,0.14882756769657135,0.15721209347248077
38,0.8906272053718567,0.88471919298172,0.14815565943717957,0.15687589347362518
39,0.8911194801330566,0.8852537274360657,0.14747066795825958,0.15610525012016296
40,0.8915292620658875,0.8854495286941528,0.14687798917293549,0.15586735308170319
41,0.8921573758125305,0.8856697082519531,0.14588578045368195,0.1556147336959839
42,0.8925911784172058,0.8861595988273621,0.1452813446521759,0.154891699552536
43,0.8931145668029785,0.8867403864860535,0.14453014731407166,0.15405040979385376
44,0.8937007188796997,0.886891782283783,0.1436145007610321,0.15390880405902863
45,0.8942164778709412,0.8875848054885864,0.1428949236869812,0.1528799831867218
46,0.8947905898094177,0.8883674740791321,0.14208118617534637,0.15170198678970337
47,0.895306408405304,0.8888918161392212,0.1413375437259674,0.15096502006053925
48,0.8959016799926758,0.8891350030899048,0.14043021202087402,0.15070250630378723
49,0.8965172171592712,0.8894994854927063,0.13949717581272125,0.15025010704994202
50,0.897115170955658,0.8898472189903259,0.13860271871089935,0.1498236060142517
51,0.8977559208869934,0.8902673721313477,0.13763558864593506,0.14927315711975098
52,0.8983707427978516,0.8909007906913757,0.13675986230373383,0.1483948528766632
53,0.8991205096244812,0.8914368748664856,0.1356339156627655,0.1476576179265976
54,0.8997443318367004,0.8928281664848328,0.13486073911190033,0.14551480114459991
55,0.9004225134849548,0.8934186100959778,0.13388273119926453,0.14471232891082764
56,0.9011536836624146,0.894108772277832,0.13284263014793396,0.14375613629817963
57,0.9017963409423828,0.8947397470474243,0.13194520771503448,0.14288967847824097
58,0.9026044011116028,0.8955666422843933,0.13079868257045746,0.1416998654603958
59,0.9032590985298157,0.8964002728462219,0.1299264281988144,0.14051401615142822
60,0.9039711952209473,0.8970280885696411,0.12892839312553406,0.1396484225988388
61,0.9047490954399109,0.8978034853935242,0.12784095108509064,0.1385524719953537
62,0.9054434895515442,0.8985851407051086,0.12689366936683655,0.13743388652801514
63,0.9060916304588318,0.8994573950767517,0.12604211270809174,0.13617168366909027
64,0.9067478179931641,0.900146484375,0.12514623999595642,0.1352049708366394
65,0.9074149131774902,0.9007436633110046,0.12421666085720062,0.13438579440116882
66,0.9081496596336365,0.9017793536186218,0.12322928756475449,0.1328502595424652
67,0.9087285399436951,0.9024049639701843,0.12245702743530273,0.13197322189807892
68,0.9093471765518188,0.9036011695861816,0.12168371677398682,0.13016699254512787
69,0.9099159240722656,0.904300332069397,0.1209210529923439,0.1291552484035492
